index,host_identity_verified,boro,instant_bookable,cancellation_policy,room_type,price,service_fee,minimum_nights,review_rate_number
2924,True,brooklyn,True,flexible,privater,685.0,137.0,7.0,1.0
2925,True,bronx,False,flexible,entire,366.0,73.0,1.0,1.0
2926,True,manhattan,True,strict,privater,376.0,75.0,1.0,5.0
2927,True,manhattan,False,flexible,sharedr,77.0,15.0,1.0,4.0
2928,False,manhattan,True,moderate,entire,926.0,185.0,30.0,5.0
2929,False,manhattan,True,strict,entire,402.0,80.0,30.0,5.0
2930,True,manhattan,True,flexible,entire,1069.0,214.0,30.0,5.0
2931,True,brooklyn,True,flexible,sharedr,1191.0,238.0,2.0,5.0
2932,False,brooklyn,True,flexible,privater,958.0,192.0,5.0,3.0
2933,False,manhattan,False,flexible,entire,440.0,88.0,30.0,3.0
2934,True,manhattan,False,moderate,entire,365.0,73.0,1.0,3.0
2935,True,manhattan,False,flexible,entire,925.0,185.0,30.0,2.0
2936,True,manhattan,False,moderate,entire,945.0,189.0,30.0,5.0
2937,True,manhattan,True,moderate,entire,471.0,94.0,3.0,5.0
2938,True,manhattan,False,moderate,privater,944.0,189.0,1.0,2.0
2939,True,manhattan,True,flexible,entire,731.0,146.0,7.0,3.0
2940,False,manhattan,True,flexible,privater,1041.0,208.0,3.0,5.0
2941,False,manhattan,True,flexible,entire,793.0,159.0,120.0,3.0
2942,False,manhattan,True,strict,entire,143.0,29.0,3.0,3.0
2943,True,brooklyn,False,strict,privater,720.0,144.0,14.0,1.0
2944,True,manhattan,False,flexible,privater,690.0,138.0,2.0,3.0
2945,True,manhattan,True,strict,privater,640.0,128.0,7.0,1.0
2946,True,manhattan,False,moderate,entire,878.0,176.0,30.0,1.0
2947,False,manhattan,True,moderate,privater,52.0,10.0,99.0,2.0
2948,False,queens,True,flexible,privater,1084.0,217.0,1.0,4.0
2949,True,brooklyn,True,moderate,privater,1032.0,206.0,1.0,1.0
2950,True,brooklyn,True,strict,privater,966.0,193.0,3.0,5.0
2951,False,manhattan,True,flexible,privater,326.0,65.0,3.0,5.0
2952,True,queens,False,moderate,privater,423.0,85.0,21.0,2.0
2953,False,manhattan,True,strict,entire,728.0,146.0,30.0,2.0
2954,False,manhattan,True,strict,privater,1063.0,213.0,2.0,3.0
2955,False,manhattan,True,flexible,privater,948.0,190.0,2.0,4.0
2956,True,brooklyn,False,strict,entire,1004.0,201.0,2.0,1.0
2957,True,manhattan,True,flexible,entire,975.0,195.0,4.0,3.0
2958,True,brooklyn,True,moderate,privater,141.0,28.0,10.0,3.0
2959,False,bronx,False,flexible,entire,224.0,45.0,7.0,5.0
2960,False,manhattan,False,flexible,entire,800.0,160.0,5.0,5.0
2961,True,bronx,False,moderate,entire,262.0,52.0,1.0,2.0
2962,False,manhattan,True,moderate,privater,482.0,96.0,2.0,4.0
2963,False,queens,False,flexible,privater,317.0,63.0,5.0,4.0
2964,True,brooklyn,False,flexible,privater,55.0,11.0,2.0,4.0
2965,True,manhattan,True,flexible,privater,372.0,74.0,2.0,2.0
2966,False,manhattan,False,flexible,privater,375.0,75.0,7.0,3.0
2967,False,queens,False,strict,entire,134.0,27.0,4.0,3.0
2968,True,brooklyn,False,flexible,privater,653.0,131.0,1.0,1.0
2969,True,brooklyn,True,strict,privater,403.0,81.0,2.0,2.0
2970,False,manhattan,False,moderate,entire,426.0,85.0,30.0,2.0
2971,False,manhattan,False,moderate,entire,891.0,178.0,1.0,2.0
2972,True,manhattan,True,flexible,entire,651.0,130.0,14.0,5.0
2973,True,brooklyn,True,moderate,entire,795.0,159.0,4.0,1.0
2974,False,brooklyn,False,strict,privater,404.0,81.0,7.0,4.0
2975,True,manhattan,True,moderate,entire,218.0,44.0,30.0,5.0
2976,False,brooklyn,False,strict,privater,955.0,191.0,7.0,4.0
2977,False,brooklyn,False,moderate,entire,105.0,21.0,10.0,1.0
2978,True,bronx,True,flexible,privater,305.0,61.0,2.0,5.0
2979,True,manhattan,True,strict,entire,985.0,197.0,2.0,5.0
2980,True,brooklyn,True,strict,sharedr,1139.0,228.0,1.0,5.0
2981,False,manhattan,False,flexible,entire,60.0,12.0,2.0,2.0
2982,True,brooklyn,True,strict,privater,1084.0,217.0,2.0,4.0
2983,False,queens,True,strict,entire,59.0,12.0,21.0,1.0
2984,True,brooklyn,False,flexible,privater,900.0,180.0,14.0,1.0
2985,True,manhattan,True,strict,entire,689.0,138.0,30.0,4.0
2986,True,manhattan,False,moderate,entire,395.0,79.0,30.0,1.0
2987,False,manhattan,True,strict,entire,1197.0,239.0,30.0,5.0
2988,True,manhattan,False,flexible,entire,1195.0,239.0,30.0,2.0
2989,False,brooklyn,False,flexible,privater,321.0,64.0,2.0,3.0
2990,False,manhattan,True,strict,entire,219.0,44.0,4.0,1.0
2991,True,manhattan,False,moderate,entire,745.0,149.0,30.0,4.0
2992,True,manhattan,True,moderate,entire,887.0,177.0,1.0,5.0
2993,False,manhattan,False,strict,entire,702.0,140.0,30.0,2.0
2994,False,manhattan,True,strict,privater,1042.0,208.0,14.0,3.0
2995,True,brooklyn,False,moderate,privater,899.0,180.0,1.0,5.0
2996,True,manhattan,True,moderate,entire,1187.0,237.0,2.0,4.0
2997,False,manhattan,False,moderate,entire,927.0,185.0,5.0,2.0
2998,True,manhattan,True,moderate,entire,1030.0,206.0,4.0,5.0
2999,True,queens,True,flexible,privater,1069.0,214.0,1.0,1.0
3000,False,brooklyn,False,flexible,privater,891.0,178.0,6.0,5.0
3001,True,brooklyn,False,flexible,privater,137.0,27.0,1.0,2.0
3002,True,brooklyn,False,strict,entire,1018.0,204.0,7.0,4.0
3003,True,manhattan,True,moderate,entire,625.0,125.0,2.0,5.0
3004,False,manhattan,True,flexible,entire,66.0,13.0,4.0,4.0
3005,False,brooklyn,False,flexible,privater,167.0,33.0,5.0,3.0
3006,False,manhattan,False,flexible,entire,496.0,99.0,2.0,1.0
3007,True,brooklyn,False,strict,privater,835.0,167.0,2.0,4.0
3008,True,brooklyn,False,flexible,entire,743.0,149.0,2.0,4.0
3009,False,brooklyn,False,moderate,privater,1175.0,235.0,3.0,4.0
3010,True,manhattan,True,flexible,entire,86.0,17.0,1.0,5.0
3011,True,brooklyn,False,moderate,entire,856.0,171.0,1.0,4.0
3012,False,manhattan,False,moderate,entire,939.0,188.0,5.0,4.0
3013,True,brooklyn,True,strict,sharedr,479.0,96.0,1.0,2.0
3014,True,manhattan,False,flexible,entire,249.0,50.0,5.0,5.0
3015,True,brooklyn,False,strict,entire,602.0,120.0,2.0,4.0
3016,False,manhattan,True,flexible,privater,173.0,35.0,3.0,3.0
3017,False,brooklyn,False,moderate,privater,87.0,17.0,1.0,5.0
3018,False,brooklyn,False,strict,privater,467.0,93.0,1.0,5.0
3019,True,manhattan,False,flexible,privater,398.0,80.0,5.0,2.0
3020,False,brooklyn,True,strict,privater,288.0,58.0,2.0,3.0
3021,True,manhattan,False,moderate,privater,475.0,95.0,1.0,1.0
3022,False,manhattan,True,moderate,entire,448.0,90.0,1.0,5.0
3023,False,brooklyn,False,strict,entire,639.0,128.0,5.0,3.0
3024,True,manhattan,True,flexible,privater,667.0,133.0,1.0,1.0
3025,True,brooklyn,True,flexible,privater,775.0,155.0,2.0,1.0
3026,True,brooklyn,True,moderate,entire,1146.0,229.0,4.0,2.0
3027,False,manhattan,True,moderate,entire,368.0,74.0,5.0,5.0
3028,True,manhattan,False,strict,privater,1096.0,219.0,7.0,4.0
3029,True,manhattan,False,moderate,privater,153.0,31.0,3.0,4.0
3030,False,brooklyn,False,moderate,privater,1192.0,238.0,1.0,1.0
3031,False,brooklyn,True,moderate,privater,350.0,70.0,5.0,4.0
3032,True,manhattan,False,strict,privater,1196.0,239.0,15.0,2.0
3033,False,brooklyn,False,strict,entire,1054.0,211.0,5.0,4.0
3034,False,manhattan,True,strict,privater,532.0,106.0,5.0,2.0
3035,True,brooklyn,True,moderate,entire,300.0,60.0,1.0,3.0
3036,True,brooklyn,False,moderate,privater,102.0,20.0,2.0,1.0
3037,False,manhattan,True,moderate,entire,479.0,96.0,1.0,3.0
3038,True,brooklyn,True,flexible,privater,402.0,80.0,7.0,5.0
3039,True,manhattan,False,flexible,privater,226.0,45.0,3.0,5.0
3040,True,manhattan,True,strict,entire,473.0,95.0,5.0,3.0
3041,True,manhattan,True,flexible,privater,1038.0,208.0,1.0,2.0
3042,True,manhattan,True,flexible,privater,1188.0,238.0,1.0,4.0
3043,True,manhattan,True,flexible,entire,173.0,35.0,6.0,3.0
3044,False,brooklyn,False,moderate,privater,64.0,13.0,4.0,3.0
3045,True,brooklyn,False,flexible,entire,516.0,103.0,7.0,2.0
3046,True,manhattan,True,flexible,privater,1041.0,208.0,4.0,5.0
3047,True,queens,True,moderate,sharedr,881.0,176.0,1.0,4.0
3048,True,manhattan,False,moderate,entire,580.0,116.0,4.0,1.0
3049,True,brooklyn,True,flexible,privater,593.0,119.0,7.0,2.0
3050,False,manhattan,False,moderate,entire,177.0,35.0,7.0,1.0
3051,False,manhattan,True,moderate,privater,550.0,110.0,3.0,3.0
3052,False,manhattan,False,moderate,entire,204.0,41.0,45.0,5.0
3053,False,manhattan,True,flexible,entire,598.0,120.0,5.0,4.0
3054,True,brooklyn,True,strict,privater,543.0,109.0,1.0,1.0
3055,True,brooklyn,True,moderate,sharedr,1033.0,207.0,1.0,2.0
3056,True,manhattan,True,moderate,entire,147.0,29.0,3.0,4.0
3057,False,manhattan,False,moderate,entire,630.0,126.0,1.0,1.0
3058,True,brooklyn,False,flexible,privater,915.0,183.0,2.0,2.0
3059,True,manhattan,True,moderate,privater,857.0,171.0,2.0,5.0
3060,True,manhattan,False,strict,entire,529.0,106.0,3.0,4.0
3061,False,manhattan,True,strict,entire,777.0,155.0,7.0,5.0
3062,False,brooklyn,False,moderate,privater,515.0,103.0,2.0,5.0
3063,True,brooklyn,True,moderate,privater,408.0,82.0,5.0,5.0
3064,True,brooklyn,True,moderate,privater,368.0,74.0,1.0,4.0
3065,True,manhattan,True,flexible,entire,510.0,102.0,3.0,1.0
3066,False,manhattan,False,strict,entire,395.0,79.0,7.0,3.0
3067,False,manhattan,False,flexible,entire,549.0,110.0,5.0,5.0
3068,False,manhattan,True,flexible,entire,925.0,185.0,4.0,2.0
3069,False,manhattan,True,moderate,entire,513.0,103.0,1.0,4.0
3070,False,manhattan,True,flexible,privater,502.0,100.0,1.0,5.0
3071,True,manhattan,False,strict,privater,786.0,157.0,3.0,2.0
3072,True,manhattan,False,flexible,entire,504.0,101.0,7.0,1.0
3073,True,brooklyn,True,strict,privater,406.0,81.0,1.0,3.0
3074,True,brooklyn,False,strict,privater,231.0,46.0,1.0,2.0
3075,True,queens,True,moderate,privater,599.0,120.0,6.0,1.0
3076,True,bronx,False,flexible,privater,978.0,196.0,4.0,1.0
3077,True,brooklyn,False,strict,privater,643.0,129.0,3.0,4.0
3078,True,brooklyn,False,flexible,privater,145.0,29.0,1.0,2.0
3079,True,brooklyn,False,strict,entire,642.0,128.0,5.0,3.0
3080,True,brooklyn,False,strict,entire,1048.0,210.0,5.0,3.0
3081,False,brooklyn,False,flexible,sharedr,1043.0,209.0,1.0,5.0
3082,False,manhattan,True,moderate,privater,1137.0,227.0,1.0,3.0
3083,True,queens,True,moderate,privater,723.0,145.0,2.0,3.0
3084,False,queens,False,flexible,privater,282.0,56.0,20.0,5.0
3085,False,manhattan,True,strict,entire,540.0,108.0,3.0,3.0
3086,True,manhattan,False,flexible,entire,1096.0,219.0,1.0,5.0
3087,False,manhattan,False,flexible,privater,146.0,29.0,1.0,4.0
3088,False,brooklyn,False,strict,privater,450.0,90.0,7.0,5.0
3089,False,brooklyn,True,moderate,privater,773.0,155.0,1.0,2.0
3090,True,brooklyn,False,strict,entire,956.0,191.0,10.0,5.0
3091,False,queens,False,flexible,privater,599.0,120.0,1.0,1.0
3092,False,queens,True,flexible,privater,329.0,66.0,1.0,3.0
3093,True,manhattan,True,strict,privater,519.0,104.0,4.0,2.0
3094,True,brooklyn,True,strict,privater,655.0,131.0,1.0,5.0
3095,False,brooklyn,True,flexible,privater,915.0,183.0,5.0,1.0
3096,True,manhattan,True,flexible,entire,1049.0,210.0,30.0,3.0
3097,False,brooklyn,False,strict,entire,168.0,34.0,3.0,4.0
3098,True,manhattan,False,moderate,privater,1098.0,220.0,1.0,2.0
3099,True,manhattan,False,strict,entire,103.0,21.0,5.0,2.0
3100,True,queens,True,strict,entire,126.0,25.0,7.0,4.0
3101,False,brooklyn,True,flexible,entire,864.0,173.0,7.0,1.0
3102,False,manhattan,True,flexible,entire,270.0,54.0,4.0,2.0
3103,True,manhattan,False,moderate,entire,1008.0,202.0,30.0,2.0
3104,True,brooklyn,True,moderate,privater,252.0,50.0,1.0,3.0
3105,False,brooklyn,False,strict,entire,431.0,86.0,1.0,3.0
3106,False,manhattan,False,flexible,privater,1167.0,233.0,6.0,1.0
3107,False,queens,False,moderate,entire,406.0,81.0,5.0,1.0
3108,False,manhattan,True,flexible,privater,347.0,69.0,12.0,4.0
3109,True,manhattan,True,moderate,privater,572.0,114.0,2.0,1.0
3110,True,manhattan,False,strict,privater,925.0,185.0,3.0,3.0
3111,False,brooklyn,False,moderate,privater,310.0,62.0,2.0,1.0
3112,False,manhattan,False,flexible,entire,883.0,177.0,2.0,3.0
3113,True,manhattan,False,strict,sharedr,98.0,20.0,1.0,5.0
3114,True,brooklyn,False,strict,privater,910.0,182.0,2.0,5.0
3115,False,manhattan,False,strict,entire,1096.0,219.0,3.0,1.0
3116,True,manhattan,True,strict,entire,872.0,174.0,30.0,4.0
3117,True,staten,False,moderate,privater,1100.0,220.0,1.0,3.0
3118,True,brooklyn,False,moderate,privater,570.0,114.0,21.0,2.0
3119,True,brooklyn,True,moderate,privater,742.0,148.0,30.0,5.0
3120,False,brooklyn,True,moderate,privater,1176.0,235.0,2.0,3.0
3121,True,manhattan,True,strict,entire,686.0,137.0,30.0,5.0
3122,False,brooklyn,False,flexible,entire,238.0,48.0,3.0,3.0
3123,False,brooklyn,False,strict,entire,653.0,131.0,1.0,3.0
3124,True,queens,True,moderate,privater,530.0,106.0,15.0,5.0
3125,False,manhattan,True,flexible,entire,612.0,122.0,3.0,2.0
3126,True,queens,True,moderate,privater,963.0,193.0,1.0,2.0
3127,True,queens,True,moderate,privater,955.0,191.0,1.0,2.0
3128,True,manhattan,False,flexible,entire,207.0,41.0,2.0,3.0
3129,True,queens,True,moderate,privater,549.0,110.0,1.0,5.0
3130,False,manhattan,False,strict,privater,368.0,74.0,6.0,5.0
3131,False,queens,False,moderate,privater,769.0,154.0,1.0,2.0
3132,False,brooklyn,False,flexible,privater,522.0,104.0,2.0,5.0
3133,True,brooklyn,False,flexible,entire,583.0,117.0,3.0,1.0
3134,True,manhattan,False,moderate,privater,1120.0,224.0,30.0,4.0
3135,True,brooklyn,True,strict,privater,815.0,163.0,1.0,5.0
3136,False,brooklyn,False,moderate,entire,473.0,95.0,1.0,5.0
3137,False,manhattan,True,strict,entire,659.0,132.0,1.0,4.0
3138,True,brooklyn,False,moderate,entire,676.0,135.0,1.0,1.0
3139,True,manhattan,False,strict,entire,153.0,31.0,7.0,2.0
3140,True,brooklyn,True,moderate,privater,841.0,168.0,5.0,5.0
3141,True,brooklyn,True,flexible,privater,969.0,194.0,4.0,2.0
3142,False,brooklyn,False,flexible,entire,840.0,168.0,3.0,2.0
3143,False,queens,True,strict,privater,152.0,30.0,2.0,5.0
3144,True,brooklyn,False,flexible,privater,133.0,27.0,1.0,5.0
3145,True,queens,False,strict,entire,500.0,100.0,365.0,3.0
3146,True,brooklyn,True,strict,entire,94.0,19.0,1.0,3.0
3147,False,brooklyn,True,flexible,entire,143.0,29.0,1.0,2.0
3148,False,brooklyn,True,moderate,entire,1136.0,227.0,10.0,4.0
3149,False,brooklyn,True,moderate,privater,285.0,57.0,21.0,4.0
3150,True,brooklyn,True,moderate,privater,1136.0,227.0,5.0,1.0
3151,True,brooklyn,False,strict,privater,153.0,31.0,4.0,1.0
3152,False,brooklyn,True,moderate,privater,196.0,39.0,1.0,1.0
3153,True,manhattan,False,strict,sharedr,745.0,149.0,1.0,2.0
3154,False,manhattan,False,strict,privater,231.0,46.0,2.0,3.0
3155,False,brooklyn,False,strict,entire,1080.0,216.0,14.0,4.0
3156,False,brooklyn,False,flexible,privater,1124.0,225.0,5.0,1.0
3157,True,queens,False,flexible,entire,330.0,66.0,1.0,2.0
3158,False,manhattan,True,moderate,entire,942.0,188.0,4.0,5.0
3159,True,manhattan,False,strict,entire,718.0,144.0,5.0,5.0
3160,True,brooklyn,False,strict,privater,154.0,31.0,3.0,1.0
3161,False,manhattan,False,moderate,entire,413.0,83.0,30.0,1.0
3162,True,manhattan,True,moderate,entire,642.0,128.0,4.0,2.0
3163,False,manhattan,True,moderate,privater,62.0,12.0,2.0,4.0
3164,False,brooklyn,True,strict,privater,1069.0,214.0,5.0,4.0
3165,True,brooklyn,True,flexible,privater,142.0,28.0,2.0,2.0
3166,True,staten,False,strict,entire,323.0,65.0,1.0,3.0
3167,False,queens,False,strict,entire,286.0,57.0,4.0,1.0
3168,False,manhattan,True,flexible,privater,297.0,59.0,5.0,1.0
3169,False,manhattan,True,flexible,entire,249.0,50.0,2.0,3.0
3170,False,brooklyn,True,strict,privater,915.0,183.0,30.0,1.0
3171,False,brooklyn,True,flexible,privater,470.0,94.0,31.0,4.0
3172,False,brooklyn,True,moderate,privater,999.0,200.0,1.0,5.0
3173,True,brooklyn,False,strict,sharedr,605.0,121.0,2.0,3.0
3174,False,manhattan,False,strict,entire,418.0,84.0,30.0,4.0
3175,True,brooklyn,False,strict,privater,110.0,22.0,14.0,2.0
3176,False,manhattan,False,moderate,entire,612.0,122.0,30.0,1.0
3177,False,manhattan,True,flexible,entire,976.0,195.0,2.0,5.0
3178,False,brooklyn,False,moderate,privater,342.0,68.0,3.0,1.0
3179,False,manhattan,True,moderate,entire,938.0,188.0,3.0,3.0
3180,True,queens,False,moderate,privater,250.0,50.0,1.0,5.0
3181,True,manhattan,False,flexible,privater,464.0,93.0,14.0,5.0
3182,True,manhattan,False,flexible,privater,130.0,26.0,1.0,2.0
3183,True,brooklyn,True,strict,privater,1011.0,202.0,6.0,3.0
3184,True,manhattan,True,strict,entire,209.0,42.0,1.0,3.0
3185,True,manhattan,True,moderate,entire,324.0,65.0,30.0,5.0
3186,False,manhattan,True,flexible,entire,220.0,44.0,3.0,2.0
3187,False,manhattan,True,moderate,entire,439.0,88.0,30.0,4.0
3188,False,brooklyn,True,flexible,privater,313.0,63.0,14.0,4.0
3189,True,manhattan,True,moderate,entire,1107.0,221.0,5.0,4.0
3190,True,manhattan,False,moderate,privater,1107.0,221.0,2.0,1.0
3191,True,queens,True,moderate,privater,633.0,127.0,1.0,4.0
3192,True,manhattan,True,moderate,privater,66.0,13.0,14.0,1.0
3193,True,manhattan,False,flexible,entire,104.0,21.0,360.0,3.0
3194,True,brooklyn,False,strict,privater,1092.0,218.0,3.0,1.0
3195,False,queens,False,strict,sharedr,480.0,96.0,1.0,1.0
3196,True,brooklyn,False,strict,privater,1169.0,234.0,15.0,1.0
3198,False,queens,False,moderate,entire,71.0,14.0,1.0,5.0
3199,True,brooklyn,False,moderate,privater,651.0,130.0,5.0,5.0
3200,True,queens,True,moderate,entire,159.0,32.0,2.0,3.0
3201,True,manhattan,True,moderate,entire,727.0,145.0,7.0,5.0
3202,True,brooklyn,True,flexible,entire,388.0,78.0,7.0,3.0
3203,False,brooklyn,True,strict,entire,472.0,94.0,2.0,1.0
3204,False,manhattan,False,strict,privater,150.0,30.0,5.0,2.0
3205,False,brooklyn,False,strict,privater,360.0,72.0,3.0,3.0
3206,True,manhattan,False,flexible,entire,60.0,12.0,30.0,3.0
3207,True,manhattan,True,moderate,privater,1141.0,228.0,4.0,5.0
3208,True,manhattan,True,strict,entire,122.0,24.0,30.0,1.0
3209,True,brooklyn,True,flexible,privater,1011.0,202.0,3.0,1.0
3210,True,brooklyn,True,moderate,entire,989.0,198.0,7.0,4.0
3211,True,manhattan,True,strict,privater,913.0,183.0,2.0,5.0
3212,True,brooklyn,True,flexible,entire,117.0,23.0,3.0,2.0
3213,True,manhattan,False,moderate,entire,475.0,95.0,1.0,3.0
3214,False,manhattan,False,moderate,entire,521.0,104.0,20.0,1.0
3215,True,manhattan,True,strict,privater,1108.0,222.0,21.0,3.0
3216,True,bronx,False,moderate,entire,407.0,81.0,5.0,2.0
3217,False,manhattan,True,flexible,entire,421.0,84.0,30.0,5.0
3218,True,manhattan,False,flexible,entire,841.0,168.0,30.0,2.0
3219,True,manhattan,False,strict,privater,209.0,42.0,1.0,2.0
3220,True,manhattan,False,moderate,entire,985.0,197.0,2.0,4.0
3221,False,manhattan,False,strict,entire,568.0,114.0,30.0,1.0
3222,True,manhattan,True,strict,entire,847.0,169.0,30.0,2.0
3223,True,brooklyn,False,moderate,entire,646.0,129.0,7.0,2.0
3224,False,brooklyn,True,strict,privater,650.0,130.0,5.0,1.0
3225,True,queens,False,strict,privater,244.0,49.0,1.0,3.0
3226,False,manhattan,True,flexible,privater,417.0,83.0,7.0,3.0
3227,True,manhattan,True,moderate,entire,718.0,144.0,7.0,1.0
3228,False,manhattan,True,moderate,entire,119.0,24.0,30.0,5.0
3229,True,brooklyn,True,strict,privater,638.0,128.0,3.0,3.0
3230,True,manhattan,True,moderate,entire,873.0,175.0,3.0,4.0
3231,True,manhattan,False,flexible,entire,798.0,160.0,3.0,1.0
3232,True,brooklyn,True,moderate,privater,254.0,51.0,3.0,2.0
3233,True,manhattan,False,flexible,privater,653.0,131.0,60.0,2.0
3234,True,manhattan,False,strict,entire,838.0,168.0,4.0,4.0
3235,False,brooklyn,False,moderate,privater,805.0,161.0,25.0,2.0
3236,False,brooklyn,True,flexible,privater,855.0,171.0,6.0,5.0
3237,True,brooklyn,False,flexible,privater,761.0,152.0,4.0,4.0
3238,False,manhattan,False,flexible,entire,821.0,164.0,1.0,4.0
3239,False,brooklyn,False,flexible,privater,553.0,111.0,1.0,3.0
3240,True,manhattan,True,moderate,privater,266.0,53.0,3.0,4.0
3241,False,brooklyn,False,moderate,entire,515.0,103.0,20.0,5.0
3242,True,brooklyn,True,flexible,privater,1085.0,217.0,2.0,1.0
3243,True,brooklyn,True,flexible,privater,433.0,87.0,5.0,3.0
3244,False,manhattan,True,strict,entire,875.0,175.0,30.0,1.0
3245,False,queens,True,flexible,entire,449.0,90.0,1.0,5.0
3246,True,manhattan,False,flexible,entire,371.0,74.0,5.0,4.0
3247,False,manhattan,False,flexible,privater,1000.0,200.0,1.0,3.0
3248,True,brooklyn,False,flexible,privater,195.0,39.0,3.0,5.0
3249,True,manhattan,False,strict,entire,181.0,36.0,30.0,3.0
3250,True,brooklyn,True,moderate,entire,500.0,100.0,2.0,2.0
3251,True,brooklyn,True,flexible,entire,1019.0,204.0,1.0,3.0
3252,False,staten,False,moderate,privater,594.0,119.0,1.0,4.0
3253,True,manhattan,False,flexible,sharedr,317.0,63.0,1.0,1.0
3254,True,manhattan,False,flexible,entire,1127.0,225.0,3.0,3.0
3255,False,manhattan,True,strict,entire,839.0,168.0,1.0,4.0
3256,False,manhattan,True,moderate,entire,123.0,25.0,30.0,2.0
3257,False,queens,False,strict,privater,221.0,44.0,1.0,5.0
3258,False,queens,False,strict,entire,516.0,103.0,2.0,4.0
3259,False,manhattan,True,flexible,entire,672.0,134.0,3.0,5.0
