index,host_identity_verified,instant_bookable,price,service_fee,minimum_nights,review_rate_number,boro_bronx,boro_brooklyn,boro_manhattan,boro_queens,boro_staten,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room_type_entire,room_type_hotelr,room_type_privater,room_type_sharedr
5416,True,False,718.0,144.0,1.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
5417,True,True,1010.0,202.0,4.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
5418,True,True,667.0,133.0,60.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
5419,True,True,229.0,46.0,29.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
5420,False,True,836.0,167.0,29.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
5421,False,True,1154.0,231.0,60.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
5422,False,False,312.0,62.0,2.0,4.0,False,False,False,True,False,True,False,False,False,False,True,False
5423,True,True,992.0,198.0,7.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
5424,False,False,479.0,96.0,3.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
5425,False,False,234.0,47.0,30.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
5426,False,True,974.0,195.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
5427,False,True,279.0,56.0,14.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
5428,True,True,1185.0,237.0,7.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
5429,True,True,451.0,90.0,2.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
5430,True,True,1198.0,240.0,7.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
5431,True,True,734.0,147.0,2.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
5432,False,False,352.0,70.0,30.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
5433,False,False,715.0,143.0,1.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
5434,False,False,427.0,85.0,3.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
5435,False,True,871.0,174.0,12.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
5436,True,True,265.0,53.0,14.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
5437,True,True,188.0,38.0,29.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
5438,False,True,366.0,73.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
5439,False,True,369.0,74.0,50.0,4.0,False,False,False,True,False,False,True,False,False,False,True,False
5440,True,True,168.0,34.0,354.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
5441,True,True,824.0,165.0,6.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
5442,True,True,1112.0,222.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
5443,False,False,596.0,119.0,3.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
5444,True,True,752.0,150.0,2.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
5445,False,False,416.0,83.0,15.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
5446,False,True,1143.0,229.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
5447,True,True,323.0,65.0,3.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
5448,False,True,717.0,143.0,1.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
5449,True,False,832.0,166.0,1.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
5450,False,False,578.0,116.0,1.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
5451,False,True,646.0,129.0,14.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
5452,True,True,243.0,49.0,30.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
5453,False,True,577.0,115.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
5454,False,True,50.0,10.0,30.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
5455,True,False,891.0,178.0,2.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
5456,True,False,343.0,69.0,30.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
5457,True,True,673.0,135.0,4.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
5458,False,True,1078.0,216.0,2.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
5459,True,False,723.0,145.0,1.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
5460,True,True,281.0,56.0,13.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
5461,False,True,736.0,147.0,3.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
5462,False,False,822.0,164.0,30.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
5463,False,False,1071.0,214.0,30.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
5464,False,False,100.0,20.0,28.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
5465,False,False,711.0,142.0,45.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
5466,True,True,947.0,189.0,60.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
5467,False,True,348.0,70.0,2.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
5468,False,True,811.0,162.0,2.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
5469,True,True,1094.0,219.0,7.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
5470,True,False,356.0,71.0,5.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
5471,True,True,420.0,84.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
5472,False,False,231.0,46.0,30.0,3.0,False,False,False,True,False,False,False,True,True,False,False,False
5473,False,True,199.0,40.0,4.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
5474,False,False,703.0,141.0,60.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
5475,False,True,911.0,182.0,1.0,5.0,True,False,False,False,False,False,True,False,False,False,True,False
5476,False,True,912.0,182.0,4.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
5477,False,True,528.0,106.0,1.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False
5478,True,True,218.0,44.0,30.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
5479,False,False,222.0,44.0,3.0,5.0,False,False,False,True,False,False,False,True,True,False,False,False
5480,False,False,293.0,59.0,30.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
5481,True,False,118.0,24.0,3.0,5.0,False,False,False,True,False,False,True,False,True,False,False,False
5482,True,False,888.0,178.0,5.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
5483,False,False,758.0,152.0,30.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
5484,True,False,569.0,114.0,1.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
5485,False,True,639.0,128.0,30.0,3.0,False,True,False,False,False,False,False,True,False,False,False,True
5486,False,False,612.0,122.0,6.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
5487,True,False,894.0,179.0,4.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
5488,False,False,1172.0,234.0,3.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
5489,True,False,186.0,37.0,3.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
5490,False,False,616.0,123.0,1.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
5491,True,False,293.0,59.0,31.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
5492,True,False,762.0,152.0,13.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
5493,True,True,695.0,139.0,21.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
5494,True,True,462.0,92.0,2.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
5495,False,False,915.0,183.0,3.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
5496,False,False,580.0,116.0,30.0,4.0,False,True,False,False,False,False,True,False,False,False,False,True
5497,True,False,272.0,54.0,2.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
5498,False,False,574.0,115.0,30.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
5499,True,True,311.0,62.0,1.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
5500,False,False,1088.0,218.0,2.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
5501,True,True,203.0,41.0,1.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
5502,False,False,627.0,125.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
5503,False,True,660.0,132.0,1.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
5504,False,False,878.0,176.0,7.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
5505,True,False,1009.0,202.0,5.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
5506,False,False,321.0,64.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
5507,False,True,913.0,183.0,7.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
5508,True,False,243.0,49.0,7.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
5509,True,True,781.0,156.0,29.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
5510,True,False,628.0,126.0,1.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
5511,False,True,122.0,24.0,5.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
5512,True,False,994.0,199.0,14.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
5513,True,True,260.0,52.0,2.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False
5514,True,False,112.0,22.0,1.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
5515,False,True,69.0,14.0,29.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
5516,False,False,157.0,31.0,29.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
5517,False,True,958.0,192.0,29.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
5518,True,False,436.0,87.0,29.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
5519,False,True,744.0,149.0,29.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
5520,True,True,1003.0,201.0,30.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
5521,True,True,88.0,18.0,3.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
5522,True,True,307.0,61.0,7.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
5523,True,False,1004.0,201.0,1.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
5524,False,True,71.0,14.0,30.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
5525,True,True,718.0,144.0,30.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
5526,True,False,855.0,171.0,4.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
5527,True,True,600.0,120.0,30.0,5.0,False,False,False,True,False,True,False,False,False,False,True,False
5528,True,False,602.0,120.0,15.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
5529,True,True,882.0,176.0,29.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
5530,True,True,653.0,131.0,1.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
5531,False,True,339.0,68.0,5.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
5532,False,True,886.0,177.0,1.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False
5533,False,True,567.0,113.0,2.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
5534,True,False,612.0,122.0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False
5535,False,True,606.0,121.0,30.0,5.0,False,False,False,True,False,False,False,True,False,False,True,False
5536,True,True,871.0,174.0,3.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
5537,False,True,1189.0,238.0,2.0,5.0,False,False,False,True,False,False,False,True,False,False,True,False
5538,True,True,591.0,118.0,10.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
5539,False,True,746.0,149.0,3.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
5540,True,True,758.0,152.0,5.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
5541,False,True,758.0,152.0,25.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
5542,False,False,952.0,190.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
5543,True,False,771.0,154.0,14.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
5544,True,False,928.0,186.0,7.0,4.0,False,False,False,True,False,False,False,True,True,False,False,False
5545,True,False,1079.0,216.0,30.0,5.0,False,False,False,True,False,False,False,True,False,False,True,False
5546,False,False,1157.0,231.0,4.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
5547,True,False,166.0,33.0,9.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
5548,False,False,282.0,56.0,5.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
5549,False,True,85.0,17.0,2.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False
5550,True,True,1069.0,214.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
5551,False,False,597.0,119.0,15.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
